cycle, observation, reward, action, explored, explore_rate, total reward, average reward
1, 1, 0, 0, 0, 0, 0, 0
2, 0, 1, 1, 0, 0, 1, 0.5
3, 0, 0, 1, 0, 0, 1, 0.333333
4, 0, 0, 1, 0, 0, 1, 0.25
5, 0, 0, 1, 0, 0, 1, 0.2
6, 1, 1, 1, 0, 0, 2, 0.333333
7, 0, 0, 1, 0, 0, 2, 0.285714
8, 0, 0, 1, 0, 0, 2, 0.25
9, 0, 0, 1, 0, 0, 2, 0.222222
10, 0, 0, 1, 0, 0, 2, 0.2
11, 0, 0, 1, 0, 0, 2, 0.181818
12, 0, 0, 1, 0, 0, 2, 0.166667
13, 0, 0, 1, 0, 0, 2, 0.153846
14, 0, 0, 1, 0, 0, 2, 0.142857
15, 0, 0, 1, 0, 0, 2, 0.133333
16, 0, 0, 1, 0, 0, 2, 0.125
17, 0, 0, 1, 0, 0, 2, 0.117647
18, 1, 1, 1, 0, 0, 3, 0.166667
19, 0, 0, 1, 0, 0, 3, 0.157895
20, 0, 0, 1, 0, 0, 3, 0.15
21, 1, 1, 1, 0, 0, 4, 0.190476
22, 0, 0, 1, 0, 0, 4, 0.181818
23, 0, 0, 1, 0, 0, 4, 0.173913
24, 0, 0, 1, 0, 0, 4, 0.166667
25, 0, 0, 1, 0, 0, 4, 0.16
26, 1, 1, 1, 0, 0, 5, 0.192308
27, 0, 0, 1, 0, 0, 5, 0.185185
28, 0, 0, 1, 0, 0, 5, 0.178571
29, 0, 0, 1, 0, 0, 5, 0.172414
30, 0, 0, 1, 0, 0, 5, 0.166667
31, 1, 1, 1, 0, 0, 6, 0.193548
32, 0, 0, 1, 0, 0, 6, 0.1875
33, 0, 0, 1, 0, 0, 6, 0.181818
34, 0, 0, 1, 0, 0, 6, 0.176471
35, 0, 0, 1, 0, 0, 6, 0.171429
36, 0, 0, 1, 0, 0, 6, 0.166667
37, 0, 0, 1, 0, 0, 6, 0.162162
38, 0, 0, 1, 0, 0, 6, 0.157895
39, 0, 0, 1, 0, 0, 6, 0.153846
40, 1, 1, 1, 0, 0, 7, 0.175
41, 0, 0, 1, 0, 0, 7, 0.170732
42, 0, 0, 1, 0, 0, 7, 0.166667
43, 0, 0, 1, 0, 0, 7, 0.162791
44, 0, 0, 1, 0, 0, 7, 0.159091
45, 0, 0, 1, 0, 0, 7, 0.155556
46, 0, 0, 1, 0, 0, 7, 0.152174
47, 1, 1, 1, 0, 0, 8, 0.170213
48, 0, 0, 1, 0, 0, 8, 0.166667
49, 0, 0, 1, 0, 0, 8, 0.163265
50, 0, 0, 1, 0, 0, 8, 0.16
51, 0, 0, 1, 0, 0, 8, 0.156863
52, 0, 0, 1, 0, 0, 8, 0.153846
53, 0, 0, 1, 0, 0, 8, 0.150943
54, 0, 0, 1, 0, 0, 8, 0.148148
55, 0, 0, 1, 0, 0, 8, 0.145455
56, 0, 0, 1, 0, 0, 8, 0.142857
57, 0, 0, 0, 0, 0, 8, 0.140351
58, 0, 1, 1, 0, 0, 9, 0.155172
59, 1, 1, 1, 0, 0, 10, 0.169492
60, 0, 0, 1, 0, 0, 10, 0.166667
61, 0, 0, 1, 0, 0, 10, 0.163934
62, 1, 1, 1, 0, 0, 11, 0.177419
63, 0, 0, 1, 0, 0, 11, 0.174603
64, 0, 0, 1, 0, 0, 11, 0.171875
65, 0, 0, 1, 0, 0, 11, 0.169231
66, 0, 0, 1, 0, 0, 11, 0.166667
67, 0, 0, 0, 0, 0, 11, 0.164179
68, 1, 0, 1, 0, 0, 11, 0.161765
69, 0, 0, 1, 0, 0, 11, 0.15942
70, 0, 0, 1, 0, 0, 11, 0.157143
71, 1, 1, 1, 0, 0, 12, 0.169014
72, 0, 0, 1, 0, 0, 12, 0.166667
73, 0, 0, 1, 0, 0, 12, 0.164384
74, 0, 0, 1, 0, 0, 12, 0.162162
75, 1, 1, 1, 0, 0, 13, 0.173333
76, 0, 0, 1, 0, 0, 13, 0.171053
77, 1, 1, 1, 0, 0, 14, 0.181818
78, 0, 0, 1, 0, 0, 14, 0.179487
79, 0, 0, 1, 0, 0, 14, 0.177215
80, 1, 1, 1, 0, 0, 15, 0.1875
81, 0, 0, 1, 0, 0, 15, 0.185185
82, 1, 1, 1, 0, 0, 16, 0.195122
83, 0, 0, 1, 0, 0, 16, 0.192771
84, 0, 0, 1, 0, 0, 16, 0.190476
85, 1, 1, 1, 0, 0, 17, 0.2
86, 1, 1, 1, 0, 0, 18, 0.209302
87, 0, 0, 1, 0, 0, 18, 0.206897
88, 1, 1, 1, 0, 0, 19, 0.215909
89, 0, 0, 1, 0, 0, 19, 0.213483
90, 0, 0, 1, 0, 0, 19, 0.211111
91, 0, 0, 1, 0, 0, 19, 0.208791
92, 0, 0, 1, 0, 0, 19, 0.206522
93, 1, 1, 1, 0, 0, 20, 0.215054
94, 0, 0, 1, 0, 0, 20, 0.212766
95, 0, 0, 1, 0, 0, 20, 0.210526
96, 0, 0, 1, 0, 0, 20, 0.208333
97, 0, 0, 1, 0, 0, 20, 0.206186
98, 0, 0, 1, 0, 0, 20, 0.204082
99, 0, 0, 0, 0, 0, 20, 0.20202
100, 1, 0, 1, 0, 0, 20, 0.2
101, 0, 0, 1, 0, 0, 20, 0.19802
102, 1, 1, 1, 0, 0, 21, 0.205882
103, 1, 1, 1, 0, 0, 22, 0.213592
104, 0, 0, 1, 0, 0, 22, 0.211538
105, 0, 0, 1, 0, 0, 22, 0.209524
106, 0, 0, 1, 0, 0, 22, 0.207547
107, 1, 1, 1, 0, 0, 23, 0.214953
108, 0, 0, 1, 0, 0, 23, 0.212963
109, 0, 0, 1, 0, 0, 23, 0.211009
110, 0, 0, 1, 0, 0, 23, 0.209091
111, 1, 1, 1, 0, 0, 24, 0.216216
112, 0, 0, 1, 0, 0, 24, 0.214286
113, 0, 0, 1, 0, 0, 24, 0.212389
114, 1, 1, 1, 0, 0, 25, 0.219298
115, 0, 0, 1, 0, 0, 25, 0.217391
116, 0, 0, 1, 0, 0, 25, 0.215517
117, 0, 0, 1, 0, 0, 25, 0.213675
118, 1, 1, 1, 0, 0, 26, 0.220339
119, 0, 0, 1, 0, 0, 26, 0.218487
120, 1, 1, 1, 0, 0, 27, 0.225
121, 0, 0, 1, 0, 0, 27, 0.22314
122, 0, 0, 1, 0, 0, 27, 0.221311
123, 0, 0, 1, 0, 0, 27, 0.219512
124, 0, 0, 1, 0, 0, 27, 0.217742
125, 1, 1, 1, 0, 0, 28, 0.224
126, 1, 1, 1, 0, 0, 29, 0.230159
127, 1, 1, 1, 0, 0, 30, 0.23622
128, 0, 0, 1, 0, 0, 30, 0.234375
129, 0, 0, 1, 0, 0, 30, 0.232558
130, 0, 0, 1, 0, 0, 30, 0.230769
131, 0, 0, 1, 0, 0, 30, 0.229008
132, 1, 1, 1, 0, 0, 31, 0.234848
133, 0, 0, 1, 0, 0, 31, 0.233083
134, 0, 0, 1, 0, 0, 31, 0.231343
135, 1, 1, 1, 0, 0, 32, 0.237037
136, 0, 0, 1, 0, 0, 32, 0.235294
137, 0, 0, 1, 0, 0, 32, 0.233577
138, 1, 1, 1, 0, 0, 33, 0.23913
139, 1, 1, 1, 0, 0, 34, 0.244604
140, 1, 1, 1, 0, 0, 35, 0.25
141, 0, 0, 1, 0, 0, 35, 0.248227
142, 0, 0, 1, 0, 0, 35, 0.246479
143, 0, 0, 1, 0, 0, 35, 0.244755
144, 0, 0, 1, 0, 0, 35, 0.243056
145, 0, 0, 1, 0, 0, 35, 0.241379
146, 0, 0, 0, 0, 0, 35, 0.239726
147, 0, 1, 0, 0, 0, 36, 0.244898
148, 0, 1, 1, 0, 0, 37, 0.25
149, 0, 0, 1, 0, 0, 37, 0.248322
150, 0, 0, 1, 0, 0, 37, 0.246667
151, 0, 0, 1, 0, 0, 37, 0.245033
152, 0, 0, 1, 0, 0, 37, 0.243421
153, 0, 0, 0, 0, 0, 37, 0.24183
154, 1, 0, 1, 0, 0, 37, 0.24026
155, 0, 0, 1, 0, 0, 37, 0.23871
156, 0, 0, 1, 0, 0, 37, 0.237179
157, 0, 0, 1, 0, 0, 37, 0.235669
158, 0, 0, 0, 0, 0, 37, 0.234177
159, 0, 1, 1, 0, 0, 38, 0.238994
160, 0, 0, 1, 0, 0, 38, 0.2375
161, 0, 0, 1, 0, 0, 38, 0.236025
162, 0, 0, 1, 0, 0, 38, 0.234568
163, 1, 1, 1, 0, 0, 39, 0.239264
164, 0, 0, 1, 0, 0, 39, 0.237805
165, 0, 0, 1, 0, 0, 39, 0.236364
166, 0, 0, 1, 0, 0, 39, 0.23494
167, 1, 1, 1, 0, 0, 40, 0.239521
168, 0, 0, 1, 0, 0, 40, 0.238095
169, 0, 0, 1, 0, 0, 40, 0.236686
170, 1, 1, 1, 0, 0, 41, 0.241176
171, 1, 1, 1, 0, 0, 42, 0.245614
172, 0, 0, 1, 0, 0, 42, 0.244186
173, 1, 1, 1, 0, 0, 43, 0.248555
174, 0, 0, 1, 0, 0, 43, 0.247126
175, 0, 0, 1, 0, 0, 43, 0.245714
176, 0, 0, 1, 0, 0, 43, 0.244318
177, 0, 0, 1, 0, 0, 43, 0.242938
178, 0, 0, 0, 0, 0, 43, 0.241573
179, 0, 1, 0, 0, 0, 44, 0.24581
180, 1, 0, 1, 0, 0, 44, 0.244444
181, 0, 0, 1, 0, 0, 44, 0.243094
182, 0, 0, 1, 0, 0, 44, 0.241758
183, 0, 0, 1, 0, 0, 44, 0.240437
184, 0, 0, 0, 0, 0, 44, 0.23913
185, 0, 1, 1, 0, 0, 45, 0.243243
186, 0, 0, 1, 0, 0, 45, 0.241935
187, 0, 0, 1, 0, 0, 45, 0.240642
188, 0, 0, 1, 0, 0, 45, 0.239362
189, 1, 1, 1, 0, 0, 46, 0.243386
190, 1, 1, 1, 0, 0, 47, 0.247368
191, 0, 0, 1, 0, 0, 47, 0.246073
192, 1, 1, 1, 0, 0, 48, 0.25
193, 0, 0, 1, 0, 0, 48, 0.248705
194, 0, 0, 1, 0, 0, 48, 0.247423
195, 0, 0, 1, 0, 0, 48, 0.246154
196, 0, 0, 1, 0, 0, 48, 0.244898
197, 0, 0, 1, 0, 0, 48, 0.243655
198, 0, 0, 0, 0, 0, 48, 0.242424
199, 1, 0, 0, 0, 0, 48, 0.241206
200, 0, 1, 1, 0, 0, 49, 0.245
201, 0, 0, 0, 0, 0, 49, 0.243781
202, 0, 1, 0, 0, 0, 50, 0.247525
203, 0, 1, 0, 0, 0, 51, 0.251232
204, 1, 0, 1, 0, 0, 51, 0.25
205, 0, 0, 1, 0, 0, 51, 0.24878
206, 0, 0, 1, 0, 0, 51, 0.247573
207, 0, 0, 1, 0, 0, 51, 0.246377
208, 0, 0, 0, 0, 0, 51, 0.245192
209, 0, 1, 0, 0, 0, 52, 0.248804
210, 0, 1, 0, 0, 0, 53, 0.252381
211, 0, 1, 1, 0, 0, 54, 0.255924
212, 0, 0, 0, 0, 0, 54, 0.254717
213, 0, 1, 0, 0, 0, 55, 0.258216
214, 0, 1, 1, 0, 0, 56, 0.261682
215, 1, 1, 0, 0, 0, 57, 0.265116
216, 0, 1, 1, 0, 0, 58, 0.268519
217, 1, 1, 1, 0, 0, 59, 0.271889
218, 0, 0, 1, 0, 0, 59, 0.270642
219, 0, 0, 1, 0, 0, 59, 0.269406
220, 0, 0, 1, 0, 0, 59, 0.268182
221, 0, 0, 1, 0, 0, 59, 0.266968
222, 0, 0, 1, 0, 0, 59, 0.265766
223, 0, 0, 1, 0, 0, 59, 0.264574
224, 0, 0, 0, 0, 0, 59, 0.263393
225, 0, 1, 0, 0, 0, 60, 0.266667
226, 0, 1, 1, 0, 0, 61, 0.269912
227, 0, 0, 0, 0, 0, 61, 0.268722
228, 0, 1, 0, 0, 0, 62, 0.27193
229, 1, 0, 1, 0, 0, 62, 0.270742
230, 1, 1, 1, 0, 0, 63, 0.273913
231, 0, 0, 1, 0, 0, 63, 0.272727
232, 0, 0, 1, 0, 0, 63, 0.271552
233, 1, 1, 1, 0, 0, 64, 0.274678
234, 0, 0, 1, 0, 0, 64, 0.273504
